,fips,year,counts_x,race,counts_y,percentage,variable,value,representation
59046,42101033500,2016,522,Black - Non-Latino,167,31.992337164750957,Black - Non-Latino,9.04891304,3.5354895138599933
64870,42101035702,2022,29,Black - Non-Latino,3,10.344827586206897,Black - Non-Latino,2.92849035,3.532477949332118
41665,42101026200,2014,314,White - Non-Latino,12,3.821656050955414,White - Non-Latino,1.08241082,3.530689069567333
24026,42101016300,2021,263,Black - Non-Latino,124,47.14828897338403,Black - Non-Latino,13.36206897,3.528517109082399
47909,42101028700,2016,298,White - Non-Latino,39,13.087248322147651,White - Non-Latino,3.70961308,3.5279281261720294
4761,42101007102,2014,1261,White - Non-Latino,28,2.2204599524187154,White - Non-Latino,0.62956946,3.526949913387977
12481,42101010200,2022,226,White - Non-Latino,5,2.2123893805309733,White - Non-Latino,0.62754942,3.525442475161515
35786,42101021400,2018,390,Black - Non-Latino,90,23.076923076923077,Black - Non-Latino,6.54639175,3.5251362824296417
30722,42101019100,2020,110,Black - Non-Latino,42,38.18181818181819,Black - Non-Latino,10.83532821,3.5238266383643015
66106,42101036202,2021,167,Black - Non-Latino,36,21.55688622754491,Black - Non-Latino,6.12577387,3.5190470110423635
38995,42101024500,2021,1006,Asian,7,0.6958250497017893,Asian,0.19826518,3.509567588730352
25709,42101016901,2020,266,White - Non-Latino,7,2.631578947368421,White - Non-Latino,0.75014426,3.508097159029679
62050,42101034702,2017,140,Black - Non-Latino,33,23.57142857142857,Black - Non-Latino,6.72445495,3.505329241803987
26705,42101017201,2022,987,White - Non-Latino,27,2.735562310030395,White - Non-Latino,0.7827176,3.494954387163895
65266,42101035900,2020,32,Black - Non-Latino,4,12.5,Black - Non-Latino,3.5788284,3.49276316238018
46311,42101028000,2023,51,Asian,1,1.9607843137254901,Asian,0.56179775,3.490196095882353
43009,42101026700,2018,963,White - Non-Latino,22,2.284527518172378,White - Non-Latino,0.65498858,3.4878890837644496
31373,42101019502,2014,436,White - Non-Latino,81,18.577981651376145,White - Non-Latino,5.33333333,3.4833715618101344
30642,42101019100,2017,424,Black - Non-Latino,160,37.735849056603776,Black - Non-Latino,10.83532821,3.4826678366583392
31453,42101019502,2017,808,White - Non-Latino,150,18.564356435643564,White - Non-Latino,5.33333333,3.4808168338586785
47961,42101028700,2018,279,White - Non-Latino,36,12.903225806451612,White - Non-Latino,3.70961308,3.478321196358196
65130,42101035900,2014,241,Black - Non-Latino,30,12.448132780082988,Black - Non-Latino,3.5788284,3.478270369175283
34390,42101020700,2016,312,Black - Non-Latino,141,45.19230769230769,Black - Non-Latino,12.99435028,3.4778428100298746
31345,42101019501,2023,85,White - Non-Latino,13,15.294117647058824,White - Non-Latino,4.40430282,3.4725399846731757
61914,42101034701,2021,114,Black - Non-Latino,42,36.84210526315789,Black - Non-Latino,10.61103297,3.472056431010966
33029,42101020102,2019,3602,White - Non-Latino,179,4.969461410327596,White - Non-Latino,1.43155383,3.4713758617987813
25385,42101016800,2017,1566,White - Non-Latino,58,3.7037037037037033,White - Non-Latino,1.06734435,3.470017622432445
28513,42101017701,2022,1740,White - Non-Latino,505,29.022988505747126,White - Non-Latino,8.36707152,3.4687152412134665
23510,42101016100,2020,277,Black - Non-Latino,100,36.101083032490976,Black - Non-Latino,10.41144902,3.467440791684439
61130,42101034501,2019,62,Black - Non-Latino,19,30.64516129032258,Black - Non-Latino,8.84272997,3.4655769648389
6705,42101008101,2015,796,White - Non-Latino,32,4.0201005025125625,White - Non-Latino,1.16026106,3.4648241168350182
72126,42101980000,2019,980,Black - Non-Latino,774,78.9795918367347,Black - Non-Latino,22.7953411,3.4647251598588578
32689,42101020101,2016,2655,White - Non-Latino,184,6.930320150659133,White - Non-Latino,2.00169157,3.4622317716305977
59130,42101033500,2019,556,Black - Non-Latino,174,31.294964028776977,Black - Non-Latino,9.04891304,3.4584224525575697
72098,42101980000,2018,795,Black - Non-Latino,626,78.74213836477988,Black - Non-Latino,22.7953411,3.45430840536007
35662,42101021300,2023,11,Black - Non-Latino,2,18.181818181818183,Black - Non-Latino,5.26612222,3.4526008744662566
47837,42101028600,2023,29,White - Non-Latino,4,13.793103448275861,White - Non-Latino,4.00056148,3.447791895520591
62778,42101034803,2018,133,Black - Non-Latino,29,21.804511278195488,Black - Non-Latino,6.33257403,3.443230379131547
65290,42101035900,2021,138,Black - Non-Latino,17,12.318840579710146,Black - Non-Latino,3.5788284,3.4421434064036562
41437,42101026000,2018,135,White - Non-Latino,8,5.9259259259259265,White - Non-Latino,1.72166428,3.4419752995781074
15745,42101011800,2019,462,White - Non-Latino,43,9.307359307359308,White - Non-Latino,2.70414517,3.4418859647832103
31269,42101019501,2020,185,White - Non-Latino,28,15.135135135135137,White - Non-Latino,4.40430282,3.436442895435409
58554,42101033300,2016,136,Black - Non-Latino,43,31.61764705882353,Black - Non-Latino,9.2130066,3.4318489535027066
64350,42101035602,2017,71,Black - Non-Latino,13,18.30985915492958,Black - Non-Latino,5.33591374,3.431438371589864
65514,42101036000,2021,654,Black - Non-Latino,197,30.122324159021407,Black - Non-Latino,8.77850672,3.4313722276243137
42937,42101026700,2015,712,White - Non-Latino,16,2.247191011235955,White - Non-Latino,0.65498858,3.430885789239188
64370,42101035602,2018,82,Black - Non-Latino,15,18.29268292682927,Black - Non-Latino,5.33591374,3.428219386250661
4989,42101007102,2023,139,White - Non-Latino,3,2.158273381294964,White - Non-Latino,0.62956946,3.428173566892784
10981,42101009400,2021,1011,White - Non-Latino,19,1.8793273986152326,White - Non-Latino,0.54873269,3.4248504469730654
65786,42101036201,2015,189,Black - Non-Latino,24,12.698412698412698,Black - Non-Latino,3.70994941,3.422799422597166
24341,42101016500,2014,1324,White - Non-Latino,69,5.211480362537765,White - Non-Latino,1.52284264,3.422205437153878
61066,42101034501,2016,119,Black - Non-Latino,36,30.252100840336134,Black - Non-Latino,8.84272997,3.421126840124027
55394,42101031600,2023,39,Black - Non-Latino,12,30.76923076923077,Black - Non-Latino,8.99917287,3.4191176471122473
11051,42101009500,2015,2666,Asian,11,0.41260315078769694,Asian,0.12073649,3.4173856701291956
12069,42101010100,2016,1928,White - Non-Latino,105,5.446058091286307,White - Non-Latino,1.59369848,3.417244955448729
4809,42101007102,2016,1164,White - Non-Latino,25,2.147766323024055,White - Non-Latino,0.62956946,3.411484291223489
65762,42101036201,2014,166,Black - Non-Latino,21,12.650602409638553,Black - Non-Latino,3.70994941,3.4099123765783514
59894,42101033702,2020,53,Black - Non-Latino,14,26.41509433962264,Black - Non-Latino,7.74879227,3.4089305041626363
31522,42101019502,2020,103,Black - Non-Latino,32,31.06796116504854,Black - Non-Latino,9.11564626,3.4082017093375603
14193,42101011000,2014,819,White - Non-Latino,74,9.035409035409035,White - Non-Latino,2.65129683,3.4079205817965823
69866,42101038000,2014,401,Black - Non-Latino,130,32.418952618453865,Black - Non-Latino,9.51578947,3.406858960116723
32921,42101020102,2015,1989,White - Non-Latino,97,4.876822523881348,White - Non-Latino,1.43155383,3.406663739554487
27437,42101017400,2021,313,White - Non-Latino,11,3.5143769968051117,White - Non-Latino,1.03348491,3.40051118579478
69890,42101038000,2015,170,Black - Non-Latino,55,32.35294117647059,Black - Non-Latino,9.51578947,3.3999219169852637
59306,42101033600,2016,235,Black - Non-Latino,64,27.23404255319149,Black - Non-Latino,8.01048645,3.399798841578652
65490,42101036000,2020,84,Black - Non-Latino,25,29.761904761904763,Black - Non-Latino,8.77850672,3.3903151995200345
72527,42101980200,2018,186,Asian,10,5.376344086021505,Asian,1.58730159,3.387096768435484
70510,42101038200,2021,550,Black - Non-Latino,252,45.81818181818182,Black - Non-Latino,13.53097681,3.386169562002362
15567,42101011700,2019,59,Asian,3,5.084745762711865,Asian,1.50181253,3.3857393390584276
4785,42101007102,2015,1455,White - Non-Latino,31,2.1305841924398625,White - Non-Latino,0.62956946,3.3841924168937014
25333,42101016800,2015,1108,White - Non-Latino,40,3.6101083032490973,White - Non-Latino,1.06734435,3.382327646414297
19401,42101014100,2014,1123,White - Non-Latino,341,30.365093499554764,White - Non-Latino,8.97803247,3.382154564601921
35635,42101021300,2022,105,Asian,4,3.8095238095238098,Asian,1.12644326,3.3819047481573192
27503,42101017500,2015,2075,Asian,21,1.0120481927710843,Asian,0.29931585,3.3812048134807573
32065,42101019800,2021,516,White - Non-Latino,29,5.62015503875969,White - Non-Latino,1.66263115,3.3802777235105275
12041,42101010100,2015,1914,White - Non-Latino,103,5.381400208986416,White - Non-Latino,1.59369848,3.3766739923014897
30510,42101019000,2022,321,Black - Non-Latino,224,69.78193146417445,Black - Non-Latino,20.66816916,3.3762996095090236
63182,42101035100,2017,119,Black - Non-Latino,16,13.445378151260504,Black - Non-Latino,3.98923152,3.3704181078115276
35814,42101021400,2019,254,Black - Non-Latino,56,22.04724409448819,Black - Non-Latino,6.54639175,3.3678467370193954
41501,42101026000,2022,69,White - Non-Latino,4,5.797101449275362,White - Non-Latino,1.72166428,3.367149749587279
32219,42101019900,2018,1605,Asian,11,0.6853582554517134,Asian,0.20366599,3.3651089975882247
5169,42101007200,2020,402,White - Non-Latino,17,4.228855721393035,White - Non-Latino,1.25707102,3.3640547384451165
28485,42101017701,2021,2414,White - Non-Latino,679,28.127589063794534,White - Non-Latino,8.36707152,3.3617005659101307
1370,42101005000,2018,31,Black - Non-Latino,8,25.806451612903224,Black - Non-Latino,7.69230769,3.354838710683871
21941,42101015102,2023,67,White - Non-Latino,1,1.4925373134328357,White - Non-Latino,0.4450691,3.3534957008537227
42375,42101026400,2019,1849,Asian,13,0.7030827474310438,Asian,0.20988361,3.349869708411456
22750,42101015700,2016,470,Black - Non-Latino,138,29.361702127659573,Black - Non-Latino,8.78455131,3.342424796840258
35803,42101021400,2019,254,Asian,14,5.511811023622047,Asian,1.64948454,3.3415354251347194
65446,42101036000,2018,375,Black - Non-Latino,110,29.333333333333332,Black - Non-Latino,8.77850672,3.341494660646946
67319,42101036501,2020,22,Asian,3,13.636363636363635,Asian,4.08126573,3.3412094527752387
62098,42101034702,2019,138,Black - Non-Latino,31,22.463768115942027,Black - Non-Latino,6.72445495,3.3406080170024826
5041,42101007200,2015,1310,White - Non-Latino,55,4.198473282442748,White - Non-Latino,1.25707102,3.3398855081733956
57722,42101033000,2020,79,Black - Non-Latino,41,51.89873417721519,Black - Non-Latino,15.53956835,3.339779652065766
66959,42101036303,2022,16,Asian,1,6.25,Asian,1.87332739,3.336309517152792
6901,42101008102,2014,868,White - Non-Latino,19,2.1889400921658986,White - Non-Latino,0.65632458,3.3351487341307533
47257,42101028400,2020,242,White - Non-Latino,16,6.6115702479338845,White - Non-Latino,1.98286414,3.334353632485322
58594,42101033300,2018,127,Black - Non-Latino,39,30.708661417322837,Black - Non-Latino,9.2130066,3.3331856526970074
47313,42101028400,2022,227,White - Non-Latino,15,6.607929515418502,White - Non-Latino,1.98286414,3.332517534670077
65982,42101036202,2016,196,Black - Non-Latino,40,20.408163265306122,Black - Non-Latino,6.12577387,3.3315240977555254
61042,42101034501,2015,129,Black - Non-Latino,38,29.457364341085274,Black - Non-Latino,8.84272997,3.3312522762792534
63410,42101035301,2014,198,Black - Non-Latino,26,13.131313131313133,Black - Non-Latino,3.94339623,3.329950216875146
24397,42101016500,2016,434,White - Non-Latino,22,5.0691244239631335,White - Non-Latino,1.52284264,3.328725037514798
66134,42101036202,2022,103,Black - Non-Latino,21,20.388349514563107,Black - Non-Latino,6.12577387,3.3282896083402287
6907,42101008102,2015,1209,Asian,8,0.6617038875103392,Asian,0.19888624,3.3270470974278523
22081,42101015200,2018,1876,White - Non-Latino,116,6.183368869936034,White - Non-Latino,1.85879667,3.3265439785493234
41961,42101026301,2019,833,White - Non-Latino,44,5.282112845138055,White - Non-Latino,1.58854167,3.3251333250440043
32773,42101020101,2019,3397,White - Non-Latino,226,6.652929055048571,White - Non-Latino,2.00169157,3.3236534313068873
21997,42101015200,2015,1654,White - Non-Latino,102,6.166868198307134,White - Non-Latino,1.85879667,3.317666906680618
60678,42101034200,2017,37,Black - Non-Latino,10,27.027027027027028,Black - Non-Latino,8.14945572,3.316421115179337
47149,42101028400,2016,867,White - Non-Latino,57,6.5743944636678195,White - Non-Latino,1.98286414,3.3156051042749803
71123,42101038600,2016,38,Asian,2,5.263157894736842,Asian,1.59090909,3.3082706785821694
67151,42101036400,2022,85,Asian,4,4.705882352941177,Asian,1.42247511,3.308235286409459
3473,42101006500,2021,1446,White - Non-Latino,33,2.2821576763485476,White - Non-Latino,0.69103879,3.302502998925064
14545,42101011100,2018,2284,White - Non-Latino,128,5.604203152364273,White - Non-Latino,1.69719828,3.3020320715645983
5065,42101007200,2016,940,White - Non-Latino,39,4.148936170212766,White - Non-Latino,1.25707102,3.300478735252974
36075,42101021500,2022,101,Asian,7,6.9306930693069315,Asian,2.10007778,3.300207799592514
68606,42101037300,2018,234,Black - Non-Latino,79,33.76068376068376,Black - Non-Latino,10.23943936,3.297122290949703
57742,42101033000,2021,174,Black - Non-Latino,89,51.14942528735632,Black - Non-Latino,15.53956835,3.2915602374088033
14965,42101011300,2017,403,White - Non-Latino,10,2.481389578163772,White - Non-Latino,0.75419952,3.290097000013699
63770,42101035302,2022,38,Black - Non-Latino,7,18.421052631578945,Black - Non-Latino,5.60286867,3.2877894729556356
57282,42101032600,2021,143,Black - Non-Latino,58,40.55944055944056,Black - Non-Latino,12.37395563,3.2778071759936127
30694,42101019100,2019,721,Black - Non-Latino,256,35.50624133148405,Black - Non-Latino,10.83532821,3.276895784173394
31533,42101019502,2020,103,White - Non-Latino,18,17.475728155339805,White - Non-Latino,5.33333333,3.27669903117415
70551,42101038200,2023,67,Asian,2,2.9850746268656714,Asian,0.91220068,3.2723880745908582
286,42101000600,2014,142,Black - Non-Latino,66,46.478873239436616,Black - Non-Latino,14.20550253,3.2718922221357425
21577,42101015101,2016,164,White - Non-Latino,5,3.048780487804878,White - Non-Latino,0.93228656,3.2702182125256405
26449,42101017100,2022,728,White - Non-Latino,20,2.7472527472527473,White - Non-Latino,0.84012849,3.27003878567759
19429,42101014100,2015,1005,White - Non-Latino,295,29.35323383084577,White - Non-Latino,8.97803247,3.2694506206041565
18355,42101013601,2021,14,Asian,2,14.285714285714285,Asian,4.37056406,3.2686202717994903
36846,42101022000,2016,72,Black - Non-Latino,21,29.166666666666668,Black - Non-Latino,8.92325996,3.268611112688761
23430,42101016100,2017,1353,Black - Non-Latino,460,33.99852180339985,Black - Non-Latino,10.41144902,3.265493759618856
31813,42101019700,2021,456,White - Non-Latino,34,7.456140350877193,White - Non-Latino,2.2853878,3.2625274147683787
36106,42101021600,2014,159,Black - Non-Latino,46,28.930817610062892,Black - Non-Latino,8.87185104,3.2609674666114428
72146,42101980000,2020,272,Black - Non-Latino,202,74.26470588235294,Black - Non-Latino,22.7953411,3.2578896519496667
47521,42101028500,2020,332,White - Non-Latino,20,6.024096385542169,White - Non-Latino,1.85263158,3.251642933530351
67471,42101036502,2021,22,Asian,2,9.090909090909092,Asian,2.79617366,3.251196168877827
30458,42101019000,2020,152,Black - Non-Latino,102,67.10526315789474,Black - Non-Latino,20.66816916,3.2467928164516113
19894,42101014200,2023,90,Black - Non-Latino,23,25.555555555555554,Black - Non-Latino,7.87114846,3.246737840789698
63734,42101035302,2020,22,Black - Non-Latino,4,18.181818181818183,Black - Non-Latino,5.60286867,3.245090908371797
42001,42101026301,2022,97,White - Non-Latino,5,5.154639175257731,White - Non-Latino,1.58854167,3.2448876051565785
7441,42101008301,2017,1035,White - Non-Latino,79,7.632850241545894,White - Non-Latino,2.35236462,3.2447564364175374
72070,42101980000,2017,994,Black - Non-Latino,735,73.94366197183099,Black - Non-Latino,22.7953411,3.2438059008395794
42345,42101026400,2017,1129,White - Non-Latino,37,3.277236492471213,White - Non-Latino,1.01125739,3.240754060122333
65422,42101036000,2017,464,Black - Non-Latino,132,28.448275862068968,Black - Non-Latino,8.77850672,3.2406737010584608
42557,42101026500,2017,1496,White - Non-Latino,48,3.2085561497326207,White - Non-Latino,0.99078341,3.238403184135492
14601,42101011100,2020,364,White - Non-Latino,20,5.4945054945054945,White - Non-Latino,1.69719828,3.237397515218725
41655,42101026200,2014,314,Asian,2,0.6369426751592357,Asian,0.19680197,3.2364649355859383
30794,42101019100,2023,77,Black - Non-Latino,27,35.064935064935064,Black - Non-Latino,10.83532821,3.236167320946807
22806,42101015700,2018,264,Black - Non-Latino,75,28.40909090909091,Black - Non-Latino,8.78455131,3.2339831491166864
58914,42101033400,2021,224,Black - Non-Latino,80,35.714285714285715,Black - Non-Latino,11.04773975,3.232723301097468
32191,42101019900,2017,1977,Asian,13,0.6575619625695498,Asian,0.20366599,3.2286292010244315
